rate,target,prev_decision,next_decision,cpi_diff_year,infl_exp,unem_diff_year,gdp_diff_year
2017-05-01,1.5,0.0,0.0,0.0,1.8966043793834149,1.95,-0.1767272000000002,2.3779952102765085
2017-06-01,1.5,0.0,0.0,0.0,1.863164393964939,1.95,-0.09493419999999997,2.668475540812938
2017-07-01,1.5,0.0,0.0,0.0,1.8298261919311436,1.95,-0.09933100000000028,2.9587245408828875
2017-08-01,1.5,0.0,0.0,0.0,1.9183921620663156,2.05,-0.09204509999999999,2.7532234683343195
2017-09-01,1.5,0.0,0.0,0.0,2.0066889510571695,2.15,-0.19407940000000057,2.5492019138846254
2017-10-01,1.5,0.0,0.0,0.0,2.094717588553842,2.25,-0.21266440000000042,2.3466439242203534
2017-11-01,1.5,0.0,0.0,0.0,2.059981798847641,2.233333333,-0.3384355000000001,2.568049898001956
2017-12-01,1.5,0.0,0.0,0.0,2.0253930186977636,2.216666667,-0.22275880000000026,2.789027703974092
2018-01-01,1.5,0.0,0.0,0.0,1.9909503128411388,2.2,-0.1755791999999996,3.0095785336251892
2018-02-01,1.5,0.0,0.0,0.0,2.018680258364801,2.183333333,-0.2815059,3.0623677926846176
2018-03-01,1.5,0.0,0.0,0.0,2.046343641433388,2.166666667,-0.33596230000000027,3.114955133347964
2018-04-01,1.5,0.0,0.0,0.0,2.073940506010853,2.15,-0.07716209999999979,3.1673418250553613
2018-05-01,1.5,0.0,0.0,0.0,2.0414290743927834,2.322222222,-0.14718589999999931,2.9786787906384364
2018-06-01,1.5,0.0,0.0,0.0,2.0089954355366504,2.494444444,-0.2693664,2.791233238803401
2018-07-01,1.5,0.0,0.0,0.0,1.9766397007544314,2.666666667,-0.30031439999999954,2.604993358765691
2018-08-01,1.5,0.0,0.0,0.0,1.8822826967080228,2.733333333,-0.23660190000000014,2.514538278363431
2018-09-01,1.5,0.0,0.0,0.0,1.7883755832606305,2.8,-0.4270195000000001,2.4243758185061868
2018-10-01,1.5,0.0,0.0,0.0,1.6949152493532609,2.866666667,-0.3616913999999998,2.3345045145513783
2018-11-01,1.5,0.0,0.0,0.0,1.5434846896869536,2.844444444,-0.31080919999999956,2.184420365596959
2018-12-01,1.5,0.0,0.0,0.0,1.3925926470132273,2.822222222,-0.5886005000000001,2.0352711683788844
2019-01-01,1.5,0.0,0.0,0.0,1.2422359649089003,2.8,-0.4583933,1.8870481826297243
2019-02-01,1.5,0.0,0.0,0.0,1.3585351574485771,2.777777778,-0.6008139999999997,1.8036652304021663
2019-03-01,1.5,0.0,0.0,0.0,1.4744912892084034,2.755555556,-0.4295929000000003,1.7206860571821772
2019-04-01,1.5,0.0,0.0,-1.0,1.590105971775551,2.733333333,-0.3215671999999996,1.6381076593845885
2019-05-01,1.5,-1.0,0.0,-1.0,1.6181229831898754,2.733333333,-0.1850575000000001,1.7760658691007525
2019-06-01,1.25,-1.0,-1.0,0.0,1.6460905834320347,2.733333333,-0.07127459999999974,1.9136353386574922
2019-07-01,1.0,0.0,-1.0,0.0,1.6740088051397322,2.733333333,-0.018421199999999693,2.050817724707329
2019-08-01,1.0,0.0,0.0,-1.0,1.730205261035606,2.633333333,-0.009261900000000267,2.151002985777502
2019-09-01,1.0,-1.0,0.0,0.0,1.7862371592076283,2.533333333,0.18392410000000048,2.2510402179276414
2019-10-01,0.75,0.0,-1.0,0.0,1.8421053175919255,2.433333333,0.2922918999999995,2.3509298572726935
2019-11-01,0.75,0.0,0.0,0.0,1.9877228650249328,2.377777778,0.05427550000000014,2.1042215247922065
2019-12-01,0.75,0.0,0.0,0.0,2.1332554000437005,2.322222222,0.037885600000000075,1.8583310235754424
2020-01-01,0.75,0.0,0.0,-1.0,2.278702904936744,2.266666667,0.2191225000000001,1.6132543247644884
2020-02-01,0.75,-1.0,0.0,-1.0,1.398601399259594,2.388888889,0.11085309999999993,-0.9242564401016734
2020-03-01,0.5,-1.0,-1.0,0.0,0.5231037374520124,2.511111111,0.12388780000000033,-3.4536103163710634
2020-04-01,0.25,0.0,-1.0,0.0,-0.34782601693724163,2.633333333,1.1011495,-5.974846557249756
2020-05-01,0.25,0.0,0.0,0.0,0.0,2.622222222,1.8035115,-5.142735611674295
2020-06-01,0.25,0.0,0.0,0.0,0.34702142304696443,2.611111111,2.1731178999999994,-4.31521259502183
2020-07-01,0.25,0.0,0.0,0.0,0.6932409481086862,2.6,2.2497147999999996,-3.4922396830466154
2020-08-01,0.25,0.0,0.0,0.0,0.7494955669907573,2.488888889,1.5575076,-2.5538590871815803
2020-09-01,0.25,0.0,0.0,-1.0,0.8055236137533804,2.377777778,1.7152851999999994,-1.6186993211071417
2020-10-01,0.25,-1.0,0.0,0.0,0.861326454464486,2.266666667,1.6648201,-0.6867438594585454
2020-11-01,0.1,0.0,-1.0,0.0,0.8885067879954036,2.233333333,1.6717534999999994,0.032943611489311395
2020-12-01,0.1,0.0,0.0,0.0,0.9155937052403884,2.2,1.5169247000000006,0.7537142179930648
