rate,target,prev_decision,next_decision,cpi_diff_year,infl_exp,unem_diff_year,gdp_diff_year
2007-04-01,4.5,0.0,0.0,0.0,-0.08404232470010893,1.9,0.2689790530000007,7.288701662830653
2007-05-01,4.5,0.0,0.0,1.0,0.9403322811596244,1.8,-0.1906404239999997,10.453229584747485
2007-06-01,4.5,1.0,0.0,0.0,1.5490312727530482,1.8,-0.557475972999999,8.331980762358308
2007-07-01,4.75,0.0,1.0,1.0,2.206143367847705,1.9,-0.6411047930000002,9.453130108472072
2007-08-01,4.75,1.0,0.0,0.0,2.203653990930728,2.0,-0.5499617489999995,7.937907217327282
2007-09-01,5.0,0.0,1.0,0.0,2.8015171654585003,2.1,-0.32166646399999976,9.033644889181998
2007-10-01,5.0,0.0,0.0,0.0,3.079191232249987,2.2,-0.16431999799999986,9.09761089134548
2007-11-01,5.0,0.0,0.0,1.0,3.485606508304241,2.4,0.036589727999999155,10.59445822799673
2007-12-01,5.0,1.0,0.0,0.0,3.927679328956932,2.6,0.09265489399999893,10.4184104867112
2008-01-01,5.25,0.0,1.0,0.0,4.148627839049284,2.9,-0.8792492469999997,9.513615276515301
2008-02-01,5.25,0.0,0.0,1.0,4.821297908814668,3.1,-0.5421939499999997,11.43499856863086
2008-03-01,5.25,1.0,0.0,0.0,5.5452001992282,3.5,-0.4969800010000007,9.641205180443068
2008-04-01,5.5,0.0,1.0,1.0,5.519928459327827,3.6,-0.05668994500000046,11.981458442669059
2008-05-01,5.5,1.0,0.0,1.0,5.391424765426158,3.5,-0.2962208660000005,7.5479003646532705
2008-06-01,5.75,1.0,1.0,1.0,5.706026896249786,3.5,-0.3455762920000005,10.478046447681495
2008-07-01,6.0,1.0,1.0,1.0,5.790114335340529,3.9,0.24245639200000113,9.818071113756044
2008-08-01,6.25,1.0,1.0,0.0,6.269298433095313,4.1,0.5179955589999992,8.960762745199773
2008-09-01,6.5,0.0,1.0,0.0,6.221452258625112,4.1,0.33425978999999906,9.650974200740459
2008-10-01,6.5,0.0,0.0,0.0,6.538180989612809,4.1,0.009718641999999278,8.111833344621875
2008-11-01,6.5,0.0,0.0,0.0,6.748910087385565,4.1,-0.1983855400000003,6.601591371596053
2008-12-01,6.5,0.0,0.0,-1.0,6.650207328779262,3.9,0.30366755300000037,4.641281793895768
2009-01-01,6.5,-1.0,0.0,-1.0,6.526482909736406,3.3,0.6712227000000004,4.827153818508126
2009-02-01,6.25,-1.0,-1.0,-1.0,5.490001692203045,3.1,0.19502708299999938,2.273170019917864
2009-03-01,6.0,-1.0,-1.0,-1.0,4.778362744552954,3.1,-0.05400472999999906,1.1645598103972379
2009-04-01,5.0,-1.0,-1.0,-1.0,4.636911343054242,3.0,-0.2820549220000004,0.25232978942083134
2009-05-01,4.0,-1.0,-1.0,-1.0,4.206875983665015,2.9,0.4990537140000004,2.5155847436398884
2009-06-01,3.0,-1.0,-1.0,-1.0,3.0598628554594876,2.7,0.6862242510000005,-2.7173677445356175
2009-07-01,2.0,-1.0,-1.0,0.0,2.681894452667356,2.7,0.17488322300000014,-1.3204900801605801
2009-08-01,1.25,0.0,-1.0,0.0,1.8674160877267156,2.7,-0.07814408299999975,0.8274279564665677
2009-09-01,1.25,0.0,0.0,0.0,1.204567764657103,2.4,-0.6981108880000004,0.1501414505596629
2009-10-01,1.25,0.0,0.0,0.0,0.711181742799212,2.4,-0.34007679199999963,1.4750518114835955
2009-11-01,1.25,0.0,0.0,0.0,0.28840246760135546,2.2,-0.5465743789999999,2.372489096868455
2009-12-01,1.25,0.0,0.0,0.0,0.24531643278160475,2.1,0.08799202900000047,4.0176369551354725
2010-01-01,1.25,0.0,0.0,0.0,0.4357187298028386,2.5,-0.19368415699999986,3.375169064581939
